User_ID,Resturant_ID,Rating,Timestamp
56,18294237,4,886890835
56,18455557,1,878962623
56,18425773,,891295330
56,310358,1,874791932
56,18425161,4,891350932
56,308704,,877888877
56,18323603,4,885329322
56,18025089,2,884114233
56,18264993,3,874791805
56,18429151,5,875333916
56,18429161,,884921594
56,18425781,5,879741196
56,18446391,,879641194
56,18481310,5,886519097
56,18425777,,882823437
56,18429157,4,886271884
56,18265712,2,876535131
56,9599,,890618898
56,18425148,5,885853415
56,18265724,5,888205088
56,18458659,,880037164
56,18424905,,879877127
56,18410302,5,880474293
56,7856,5,881107687
56,18365894,,881103977
56,18441523,3,881171009
56,18400728,,879667584
56,310345,4,884112673
56,9596,3,882141053
57,302577,4,884920949
57,18334458,5,879024232
57,4847,,892738341
57,2601,5,883326620
57,3490,,883698581
57,18349930,4,891550094
57,7735,,893277702
57,301239,3,879987440
57,7861,1,890251826
57,491,3,884923047
57,553,,879546723
57,18426285,2,887249482
57,18345810,,882823954
57,7906,3,886475558
57,311593,,888906576
57,18466740,5,884364867
57,1533,5,879539643
57,9529,3,878192429
57,311466,,879540748
57,5358,3,874791025
57,301532,,874835091
57,18336529,,878183381
57,301530,5,878971773
57,18317975,3,881108684
57,18469935,,891903862
57,300874,4,888954412
57,18357561,,879361873
57,18445793,4,877635573
57,18458348,4,879876194
57,18449646,,875296291
57,18445784,2,885557505
57,18378861,,874781198
58,301677,4,879373848
58,8537,,879375537
58,18268367,4,881961214
58,18244534,,879857765
58,8517,,883709863
58,310653,5,891383835
58,312479,4,877531942
58,18222593,3,888905170
58,2012,,880234639
58,6265,,886397722
58,9829,,878090499
58,311949,5,885848672
58,18421027,,876860807
58,304957,4,875320714
58,305948,3,884207492
58,306113,,881107178
58,305987,5,884288058
58,4935,,886987260
58,313265,4,884304936
58,18414470,,891384754
58,18377903,4,885844430
58,300729,3,879373460
58,9850,,881375854
58,4939,4,879376641
58,18416369,4,891720887
58,311194,,879966895
58,1205,4,884182806
58,305949,5,878347874
58,18400760,,886122352
58,18372696,2,879524643
58,9849,5,880037702
58,305298,,883815120
59,18451584,3,878089182
59,18291212,3,890687042
59,6072,,888082216
59,308253,3,878769629
59,18354257,4,879791710
59,6095,,888904884
59,305942,,880245029
59,18208895,3,878092059
59,309190,5,888205300
59,18472702,5,877533771
59,311331,,880605185
59,18418242,4,891352010
59,18365372,1,886434402
59,18415367,4,879876734
59,18382755,,879551380
59,312385,2,884714402
59,18345730,,882139746
59,312639,4,884538403
59,18381652,2,880605157
59,18440186,5,886323090
59,18421464,,888954930
59,18440394,,883955745
59,18441680,4,889502823
59,6122,3,883698454
59,584,3,883452363
59,4725,,891449922
59,18070486,3,877878184
59,3943,4,879525876
59,3246,4,876860807
59,4380,,885678247
59,6600,4,877886846
59,3937,4,874724988
60,3235,,879456350
60,306815,,879467295
60,5869,5,878870987
60,18273623,3,891387947
60,2997,,891383204
60,3371,2,888067405
60,3003,3,881108425
60,3004,,879371261
60,3744,4,876973939
60,9996,4,875537965
60,2999,,885412840
60,9929,4,875744136
60,3002,3,875636053
60,5899,,886324028
60,2995,4,883612356
60,9316,,875975656
60,311766,,875298353
60,3493,5,887401701
60,18027962,4,886472768
60,1407,3,884183336
60,1917,1,892174404
60,3497,,883601324
60,3494,3,880130193
60,18222557,2,875542174
60,1397,,885680138
60,18346857,4,881515011
60,6222,3,891347949
60,5727,,891353086
60,776,4,878183481
60,305604,5,884128554
60,18391309,,876923913
60,18255171,5,878955442
61,313280,3,874786392
61,18279453,,891723086
61,9315,4,875801662
61,18438416,,892428688
61,303753,3,876857977
61,7515,3,888906966
61,308195,2,891385985
61,306088,,875216545
61,307223,3,886443455
61,18472648,4,882164999
61,658,,878542420
61,304931,4,880036718
61,18277165,3,892910207
61,1819,4,882140926
61,6203,,879455957
61,5840,3,875654637
61,307695,,884386343
61,307693,,881105481
61,301654,5,888549622
61,307696,,886272175
61,6202,3,888104153
61,300888,,878962392
61,307694,4,874724710
61,311470,4,886323648
61,307692,3,882922806
61,4924,,891170769
61,302742,,877399018
61,18471330,2,892838559
61,6269,5,884238860
61,18423145,,884304936
61,18444040,4,887665548
61,18391691,4,891383319
62,1188,,879455113
62,7353,3,879521396
62,7365,,879454628
62,303851,1,886987605
62,9097,4,877877775
62,7317,5,879524921
62,311067,,891446165
62,305201,5,883599249
62,18312458,3,880937882
62,7332,,879467542
62,305180,1,877727122
62,4312,4,882078621
62,18356811,,874793035
62,7315,2,886323068
62,9145,2,879541148
62,18025111,,891438397
62,303958,,879875940
62,4311,4,877819599
62,7309,,877531791
62,7307,5,884128458
62,4315,1,891632142
62,305151,,882826555
62,7366,2,879484804
62,9141,4,879374686
62,18333396,,876018608
62,7363,,875653271
62,305181,4,882078040
62,18403469,5,882157581
62,18416845,,884150257
62,302475,3,875747190
62,18489805,3,881961671
62,302473,,875307407
63,18361932,,878089716
63,18414467,3,890881335
63,18358665,3,889502324
63,18427203,3,879525876
63,18358663,,879485532
63,18489807,5,874775038
63,305183,5,879966498
63,305153,,875742942
63,18372674,2,875744173
63,18356797,4,883601089
63,18414511,5,879394264
63,18408033,4,880308578
63,18358661,,891542540
63,18180072,2,881368243
63,18311961,4,891374868
63,18416830,1,875744501
63,18357534,,882076587
63,18356819,5,879283786
63,18356795,,892334609
63,18357529,4,880308755
63,311666,2,878961624
63,18357541,4,875240090
63,312970,,892430369
63,305190,,891352093
63,303149,4,886122952
63,18168164,1,878961814
63,18489540,1,884140579
63,18268344,,879456199
63,309219,3,891450023
63,9129,,888205855
63,18358657,4,889651549
63,312972,,889124507
64,18415377,,881250949
64,18489534,3,891717742
64,18313112,1,878887116
64,18416842,,880606923
64,7362,1,886397596
64,305189,,884182806
64,3286,,881171488
64,4374,5,891628467
64,4373,3,886324817
64,18232577,,883603013
64,18317502,2,879372434
64,18410770,,879781125
64,18303701,5,876042340
64,18272391,3,891035994
64,18422748,,888104457
64,18424643,3,879485318
64,18481209,,879270459
64,304280,2,879539794
64,18272389,,874834944
64,18261164,2,892079237
64,18391757,4,886176814
64,18273526,4,892738452
64,309101,,877881320
64,18446419,2,874833878
64,18424639,4,887736532
64,18446411,,879196566
64,18424646,5,892430094
64,18261162,,883748450
64,18273530,4,875747401
64,18446424,,876861185
64,18272385,3,877052329
64,18424635,,882075827
65,18272376,,879539727
65,18368943,4,880731963
65,308286,,884238860
65,18261723,4,886890835
65,18463424,1,878962623
65,650,,891295330
65,1037,1,874791932
65,6377,4,891350932
65,311609,,877888877
65,18175252,4,885329322
65,309448,2,884114233
65,2863,3,874791805
65,5135,5,875333916
65,300828,,884921594
65,18238307,5,879741196
65,1040,,879641194
65,18285199,5,886519097
65,303423,,882823437
65,18354972,4,886271884
65,18332076,2,876535131
65,1406,,890618898
65,308444,5,885853415
65,309452,5,888205088
65,310312,,880037164
65,305162,,879877127
65,18471299,5,880474293
65,4855,5,881107687
65,18272382,,881103977
65,313398,3,881171009
65,307746,,879667584
65,3043,4,884112673
65,301190,3,882141053
66,18233599,4,884920949
66,1036,5,879024232
66,310665,,892738341
66,18322671,5,883326620
66,18353692,,883698581
66,18365877,4,891550094
66,310848,,893277702
66,18398602,3,879987440
66,18376472,1,890251826
66,18455531,3,884923047
66,18208912,,879546723
66,2586,2,887249482
66,301722,,882823954
66,18285729,3,886475558
66,305526,,888906576
66,18357542,5,884364867
66,18291199,5,879539643
66,5726,3,878192429
66,302922,,879540748
66,7658,3,874791025
66,18286490,,874835091
66,7654,,878183381
66,18254534,5,878971773
66,9100,3,881108684
66,6475,,891903862
66,300302,4,888954412
66,304302,,879361873
66,306166,4,877635573
66,18345755,4,879876194
66,9751,,875296291
66,2867,2,885557505
66,8346,,874781198
67,305871,4,879373848
67,18425151,,879375537
67,998,4,881961214
67,452,,879857765
67,18163892,,883709863
67,18432219,5,891383835
67,18458339,4,877531942
67,18375421,3,888905170
67,209,,880234639
67,18428394,,886397722
67,1030,,878090499
67,7661,5,885848672
67,6179,,876860807
67,18446475,4,875320714
67,311161,3,884207492
67,313206,,881107178
67,18334452,5,884288058
67,18253111,,886987260
67,18219545,4,884304936
67,18348970,,891384754
67,18334465,4,885844430
67,18272370,3,879373460
67,311846,,881375854
67,311432,4,879376641
67,304972,4,891720887
67,18356812,,879966895
67,18294392,4,884182806
67,308489,5,878347874
67,313175,,886122352
67,301842,2,879524643
67,311378,5,880037702
67,301830,,883815120
68,18323144,3,878089182
68,311377,3,890687042
68,301848,,888082216
68,307998,3,878769629
68,5940,4,879791710
68,301826,,888904884
68,312923,,880245029
68,301817,3,878092059
68,301820,5,888205300
68,18460315,5,877533771
68,301809,,880605185
68,18368012,4,891352010
68,18429423,1,886434402
68,6180,4,879876734
68,301108,,879551380
68,8105,2,884714402
68,313185,,882139746
68,8109,4,884538403
68,304267,2,880605157
68,313351,5,886323090
68,309227,,888954930
68,18285695,,883955745
68,18146358,4,889502823
68,312715,3,883698454
68,311245,3,883452363
68,6173,,891449922
68,301353,3,877878184
68,300957,4,879525876
68,312703,4,876860807
68,6183,,885678247
68,301037,4,877886846
68,8069,4,874724988
69,306107,,879456350
69,308359,,879467295
69,18260604,5,878870987
69,6185,3,891387947
69,304259,,891383204
69,300959,2,888067405
69,18238249,3,881108425
69,309346,,879371261
69,307306,4,876973939
69,18203881,4,875537965
69,18138441,,885412840
69,8531,4,875744136
69,18267785,3,875636053
69,8110,,886324028
69,18281964,4,883612356
69,2932,,875975656
69,6182,,875298353
69,18324529,5,887401701
69,308237,4,886472768
69,311894,3,884183336
69,300960,1,892174404
69,308222,,883601324
69,18258510,3,880130193
69,308526,2,875542174
69,301118,,885680138
69,309551,4,881515011
69,9736,3,891347949
69,18022625,,891353086
69,18420679,4,878183481
69,301361,5,884128554
69,312991,,876923913
69,18277153,5,878955442
70,18273548,3,874786392
70,18399818,,891723086
70,8062,4,875801662
70,304254,,892428688
70,18469823,3,876857977
70,18057803,3,888906966
70,18208900,2,891385985
70,18420694,,875216545
70,18438463,3,886443455
70,18317329,4,882164999
70,18442896,,878542420
70,18494989,4,880036718
70,18432170,3,892910207
70,18489526,4,882140926
70,18375372,,879455957
70,8108,3,875654637
70,6237,,884386343
70,311993,,881105481
70,18479003,5,888549622
70,18472612,,886272175
70,18357972,3,888104153
70,18375388,,878962392
70,18292453,4,874724710
70,18421494,4,886323648
70,8033,3,882922806
70,18360957,,891170769
70,18281993,,877399018
70,18282003,2,892838559
70,18421492,5,884238860
70,6190,,884304936
70,2017,4,887665548
70,308812,4,891383319
71,308848,,879455113
71,301056,3,879521396
71,301692,,879454628
71,18265707,1,886987605
71,18368006,4,877877775
71,18225277,5,879524921
71,2936,,891446165
71,18291201,5,883599249
71,3854,3,880937882
71,308831,,879467542
71,301062,1,877727122
71,5186,4,882078621
71,3851,,874793035
71,305357,2,886323068
71,2019,2,879541148
71,305370,,891438397
71,301053,,879875940
71,308844,4,877819599
71,308839,,877531791
71,18440191,5,884128458
71,18203185,1,891632142
71,301047,,882826555
71,312492,2,879484804
71,4672,4,879374686
71,311336,,876018608
71,18379056,,875653271
71,18440185,4,882078040
71,18440429,5,882157581
71,2942,,884150257
71,301103,3,875747190
71,18292451,3,881961671
71,9740,,875307407
72,301106,,878089716
72,6225,3,890881335
72,301120,3,889502324
72,307850,3,879525876
72,18292449,,879485532
72,301116,5,874775038
72,8462,5,879966498
72,309599,,875742942
72,309499,2,875744173
72,300958,4,883601089
72,301105,5,879394264
72,311228,4,880308578
72,6226,,891542540
72,311229,2,881368243
72,306555,4,891374868
72,301110,1,875744501
72,304986,,882076587
72,311256,5,879283786
72,307847,,892334609
72,18376492,4,880308755
72,6216,2,878961624
72,313360,4,875240090
72,18490756,,892430369
72,18375376,,891352093
72,18089212,4,886122952
72,18375395,1,878961814
72,18237719,1,884140579
72,18082236,,879456199
72,18375383,3,891450023
72,309979,,888205855
72,18025093,4,889651549
72,307990,,889124507
73,309517,,881250949
73,18489842,3,891717742
73,18350159,1,878887116
73,18375201,,880606923
73,18025127,1,886397596
73,18478990,,884182806
73,18433297,,881171488
73,18472695,5,891628467
73,18415339,3,886324817
73,311683,,883603013
73,313073,2,879372434
73,18415338,,879781125
73,18168122,5,876042340
73,18478992,3,891035994
73,18168124,,888104457
73,18414506,3,879485318
73,18409207,,879270459
73,6341,2,879539794
73,1951,,874834944
73,250,2,892079237
73,312753,4,886176814
73,312983,4,892738452
73,18492029,,877881320
73,18489541,2,874833878
73,18486862,4,887736532
73,18492025,,879196566
73,18352672,5,892430094
73,18489825,,883748450
73,18340302,4,875747401
73,18489819,,876861185
73,18175297,3,877052329
73,18034037,,882075827
74,18175282,,879539727
74,18489532,4,880731963
74,18277178,,884238860
74,18408079,4,886890835
74,18232989,1,878962623
74,18492033,,891295330
74,18489832,1,874791932
74,18467388,4,891350932
74,18175299,,877888877
74,18337908,4,885329322
74,18463608,2,884114233
74,18489836,3,874791805
74,18277163,5,875333916
74,18489545,,884921594
74,18277176,5,879741196
74,18175278,,879641194
74,18489808,5,886519097
74,18446867,,882823437
74,18486879,4,886271884
74,18489852,2,876535131
74,18489804,,890618898
74,18489802,5,885853415
74,3207,5,888205088
74,4752,,880037164
74,4830,,879877127
74,4341,5,880474293
74,307237,5,881107687
74,18260028,,881103977
74,18317481,3,881171009
74,18317473,,879667584
74,18317479,4,884112673
74,18317476,3,882141053
75,18317483,4,884920949
75,312576,5,879024232
75,5347,,892738341
75,300945,5,883326620
75,300934,,883698581
75,3223,4,891550094
75,307554,,893277702
75,967,3,879987440
75,6196,1,890251826
75,18381220,3,884923047
75,2491,,879546723
75,1041,2,887249482
75,982,,882823954
75,18352186,3,886475558
75,9380,,888906576
75,1303,5,884364867
75,18168462,5,879539643
75,311734,3,878192429
75,2291,,879540748
75,9427,3,874791025
75,5874,,874835091
75,3375,,878183381
75,312353,5,878971773
75,180,3,881108684
75,18057822,,891903862
75,6607,4,888954412
75,18247031,,879361873
75,18264447,4,877635573
75,300911,4,879876194
75,4090,,875296291
75,5729,2,885557505
75,309704,,874781198
76,964,4,879373848
76,307333,,879375537
76,5765,4,881961214
76,18037821,,879857765
76,18400738,,883709863
76,307730,5,891383835
76,305251,4,877531942
76,312087,3,888905170
76,18070503,,880234639
76,18454460,,886397722
76,18419902,,878090499
76,307356,5,885848672
76,8580,,876860807
76,18324914,4,875320714
76,300473,3,884207492
76,306250,,881107178
76,18356784,5,884288058
76,8373,,886987260
76,308101,4,884304936
76,8840,,891384754
76,18228870,4,885844430
76,7066,3,879373460
76,305479,,881375854
76,8845,4,879376641
76,7509,4,891720887
76,302715,,879966895
76,18241509,4,884182806
76,18277003,5,878347874
76,7547,,886122352
76,301236,2,879524643
76,18082630,5,880037702
76,7548,,883815120
77,310419,3,878089182
77,4634,3,890687042
77,18228874,,888082216
77,18433904,3,878769629
77,312145,4,879791710
77,304585,,888904884
77,312916,,880245029
77,313006,3,878092059
77,305861,5,888205300
77,9026,5,877533771
77,309178,,880605185
77,18249097,4,891352010
77,308880,1,886434402
77,18382113,4,879876734
77,18241861,,879551380
77,310162,2,884714402
77,303589,,882139746
77,311459,4,884538403
77,9053,2,880605157
77,312893,5,886323090
77,18273640,,888954930
77,308130,,883955745
77,5663,4,889502823
77,18247005,3,883698454
77,18449827,3,883452363
77,18342574,,891449922
77,18391689,3,877878184
77,304573,4,879525876
77,304586,4,876860807
77,18449629,,885678247
77,18451179,4,877886846
77,18451158,4,874724988
78,18451166,,879456350
78,18238245,,879467295
78,308110,5,878870987
78,312213,3,891387947
78,18410370,,891383204
78,18236975,2,888067405
78,18471517,3,881108425
78,304469,,879371261
78,18451144,4,876973939
78,4084,4,875537965
78,310947,,885412840
78,310989,4,875744136
78,18358295,3,875636053
78,18317756,,886324028
78,310936,4,883612356
78,308796,,875975656
78,18460320,,875298353
78,18241893,5,887401701
78,18363053,4,886472768
78,310997,3,884183336
78,6629,1,892174404
78,302685,,883601324
78,18241860,3,880130193
78,2920,2,875542174
78,18238281,,885680138
78,18204485,4,881515011
78,18126086,3,891347949
78,9031,,891353086
78,18254532,4,878183481
78,18380219,5,884128554
78,18258473,,876923913
78,303602,5,878955442
79,18396163,3,874786392
79,18485962,,891723086
79,18421485,4,875801662
79,18363044,,892428688
79,18424171,3,876857977
79,18363051,3,888906966
79,18449788,2,891385985
79,18466410,,875216545
79,18107851,3,886443455
79,18466408,4,882164999
79,18466400,,878542420
79,18361765,4,880036718
79,18424169,3,892910207
79,18449653,4,882140926
79,18449786,,879455957
79,18466675,3,875654637
79,18449647,,884386343
79,18361779,,881105481
79,18363048,5,888549622
79,310954,,886272175
79,312413,3,888104153
79,18361767,,878962392
79,18421473,4,874724710
79,310995,4,886323648
79,18421475,3,882922806
79,18418268,,891170769
79,18421459,,877399018
79,18361771,2,892838559
79,18241864,5,884238860
79,18449657,,884304936
79,18396177,4,887665548
79,18449639,4,891383319
80,18357954,,879455113
80,310965,3,879521396
80,18418278,,879454628
80,18449664,1,886987605
80,18480435,4,877877775
80,311009,5,879524921
80,310988,,891446165
80,18421461,5,883599249
80,310952,3,880937882
80,18449667,,879467542
80,18449661,1,877727122
80,18449643,4,882078621
80,300791,,874793035
80,300264,2,886323068
80,18425751,2,879541148
80,7388,,891438397
80,311485,,879875940
80,2870,4,877819599
80,18397908,,877531791
80,312765,5,884128458
80,5879,1,891632142
80,304621,,882826555
80,18472788,2,879484804
80,309510,4,879374686
80,300259,,876018608
80,310430,,875653271
80,300273,4,882078040
80,7393,5,882157581
80,311451,,884150257
80,7240,3,875747190
80,300268,3,881961671
80,310328,,875307407
81,309471,,878089716
81,18383522,3,890881335
81,18424615,3,889502324
81,18425758,3,879525876
81,18425178,,879485532
81,18354994,5,874775038
81,18146362,5,879966498
81,18425175,,875742942
81,18225831,2,875744173
81,18354988,4,883601089
81,18425772,5,879394264
81,18354998,4,880308578
81,18354992,,891542540
81,309509,2,881368243
81,18423905,4,891374868
81,18357566,1,875744501
81,18425768,,882076587
81,18025119,5,879283786
81,18472683,,892334609
81,18425739,4,880308755
81,18468524,2,878961624
81,18354996,4,875240090
81,18229077,,892430369
81,300275,,891352093
81,9251,4,886122952
81,18471235,1,878961814
81,306695,1,884140579
81,9281,,879456199
81,18432222,3,891450023
81,18471254,,888205855
81,18371414,4,889651549
81,306678,,889124507
82,18371416,,881250949
82,18361199,3,891717742
82,312620,1,878887116
82,18432206,,880606923
82,311394,1,886397596
82,18471270,,884182806
82,313349,,881171488
82,18359302,5,891628467
82,18352287,3,886324817
82,9262,,883603013
82,18469981,2,879372434
82,18349922,,879781125
82,18432214,5,876042340
82,310357,3,891035994
82,18429155,,888104457
82,18471319,3,879485318
82,18471263,,879270459
82,18432200,2,879539794
82,18430911,,874834944
82,18354672,2,892079237
82,18352275,4,886176814
82,303500,4,892738452
82,18431998,,877881320
82,18430900,2,874833878
82,18313125,4,887736532
82,18430579,,879196566
82,8957,5,892430094
82,9635,,883748450
82,18352288,4,875747401
82,18349914,,876861185
82,18430569,3,877052329
82,18361211,,882075827
83,18471287,,879539727
83,304393,4,880731963
83,18361217,,884238860
83,5483,4,886890835
83,9271,1,878962623
83,304610,,891295330
83,303537,1,874791932
83,18430576,4,891350932
83,304405,,877888877
83,18471313,4,885329322
83,306710,2,884114233
83,18430570,3,874791805
83,303497,5,875333916
83,18270343,,884921594
83,18361200,5,879741196
83,18261678,,879641194
83,18317507,5,886519097
83,9269,,882823437
83,18363067,4,886271884
83,18371421,2,876535131
83,304809,,890618898
83,304769,5,885853415
83,304803,5,888205088
83,18261151,,880037164
83,18464636,,879877127
83,18017260,5,880474293
83,304753,5,881107687
83,18464641,,881103977
83,304822,3,881171009
83,18312665,,879667584
83,9181,4,884112673
83,18435332,3,882141053
84,18261710,4,884920949
84,18312662,5,879024232
84,18322599,,892738341
84,9226,5,883326620
84,18434072,,883698581
84,305699,4,891550094
84,9194,,893277702
84,304888,3,879987440
84,306177,1,890251826
84,18261708,3,884923047
84,9173,,879546723
84,304831,2,887249482
84,9176,,882823954
84,18233572,3,886475558
84,18464649,,888906576
84,18375389,5,884364867
84,18466387,5,879539643
84,304782,3,878192429
84,18261719,,879540748
84,18466389,3,874791025
84,18378051,,874835091
84,7484,,878183381
84,18464634,5,878971773
84,18464647,3,881108684
84,18371391,,891903862
84,18017240,4,888954412
84,18464640,,879361873
84,18261161,4,877635573
84,18464638,4,879876194
84,302694,,875296291
84,18358184,2,885557505
84,8715,,874781198
85,641,4,879373848
85,308033,,879375537
85,307099,4,881961214
85,18312575,,879857765
85,18312652,,883709863
85,310666,5,891383835
85,7434,4,877531942
85,305859,3,888905170
85,308037,,880234639
85,18435837,,886397722
85,18441658,,878090499
85,558,5,885848672
85,300485,,876860807
85,7416,4,875320714
85,301927,3,884207492
85,18288199,,881107178
85,301931,5,884288058
85,311385,,886987260
85,18175322,4,884304936
85,7419,,891384754
85,9280,4,885844430
85,18241874,3,879373460
85,303250,,881375854
85,313163,4,879376641
85,18398504,4,891720887
85,301932,,879966895
85,18312572,4,884182806
85,18371399,5,878347874
85,18431177,,886122352
85,18371405,2,879524643
85,312926,5,880037702
85,18349241,,883815120
86,18431181,3,878089182
86,18431187,3,890687042
86,18393288,,888082216
86,8718,3,878769629
86,18462571,4,879791710
86,18460302,,888904884
86,18431183,,880245029
86,301925,3,878092059
86,301885,5,888205300
86,18295497,5,877533771
86,18460299,,880605185
86,1973,4,891352010
86,18369770,1,886434402
86,312848,4,879876734
86,18474850,,879551380
86,18429186,2,884714402
86,18312656,,882139746
86,18416741,4,884538403
86,18425182,2,880605157
86,18464625,5,886323090
86,18435330,,888954930
86,18435326,,883955745
86,18464648,4,889502823
86,18464629,3,883698454
86,18435322,3,883452363
86,18014151,,891449922
86,18375378,3,877878184
86,310408,4,879525876
86,1185,4,876860807
86,5536,,885678247
86,18393213,4,877886846
86,308336,4,874724988
87,637,,879456350
87,313159,,879467295
87,3608,5,878870987
87,3636,3,891387947
87,312790,,891383204
87,5537,2,888067405
87,308347,3,881108425
87,2602,,879371261
87,3638,4,876973939
87,18017281,4,875537965
87,3607,,885412840
87,3069,4,875744136
87,18268390,3,875636053
87,196,,886324028
87,5487,4,883612356
87,308331,,875975656
87,18126080,,875298353
87,148,5,887401701
87,18412898,4,886472768
87,5528,3,884183336
87,17953929,1,892174404
87,18355121,,883601324
87,9210,3,880130193
87,2703,2,875542174
87,18478963,,885680138
87,2232,4,881515011
87,2775,3,891347949
87,311623,,891353086
87,311077,4,878183481
87,492,5,884128554
87,304030,,876923913
87,18366028,5,878955442
88,18168143,3,874786392
88,18294246,,891723086
88,2370,4,875801662
88,3893,,892428688
88,5366,3,876857977
88,18037828,3,888906966
88,2377,2,891385985
88,18384151,,875216545
88,2966,3,886443455
88,257,4,882164999
88,2380,,878542420
88,18285222,4,880036718
88,309463,3,892910207
88,18219550,4,882140926
88,3230,,879455957
88,309542,3,875654637
88,2965,,884386343
88,3372,,881105481
88,312223,5,888549622
88,8828,,886272175
88,2524,3,888104153
88,18458640,,878962392
88,2532,4,874724710
88,5368,4,886323648
88,18272383,3,882922806
88,18332018,,891170769
88,18423901,,877399018
88,1969,2,892838559
88,18455548,5,884238860
88,310126,,884304936
88,5291,4,887665548
88,3522,4,891383319
89,18345519,,879455113
89,305967,3,879521396
89,18432015,,879454628
89,18204820,1,886987605
89,18361244,4,877877775
89,9561,5,879524921
89,18466059,,891446165
89,18361780,5,883599249
89,18208880,3,880937882
89,307620,,879467542
89,302242,1,877727122
89,310348,4,882078621
89,309680,,874793035
89,1508,2,886323068
89,18312565,2,879541148
89,311553,,891438397
89,7720,,879875940
89,308332,4,877819599
89,306331,,877531791
89,18303863,5,884128458
89,212,1,891632142
89,304183,,882826555
89,1915,2,879484804
89,5901,4,879374686
89,311824,,876018608
89,18376488,,875653271
89,300013,4,882078040
89,181,5,882157581
89,18277019,,884150257
89,7721,3,875747190
89,308334,3,881961671
89,309675,,875307407
90,300020,,878089716
90,7717,3,890881335
90,303547,3,889502324
90,18228903,3,879525876
90,18428200,,879485532
90,18144480,5,874775038
90,302945,5,879966498
90,18471283,,875742942
90,18337892,2,875744173
90,267,4,883601089
90,18424893,5,879394264
90,306526,4,880308578
90,18133511,,891542540
90,18456744,2,881368243
90,303559,4,891374868
90,18352261,1,875744501
90,310692,,882076587
90,18313141,5,879283786
90,312446,,892334609
90,18245296,4,880308755
90,18254540,2,878961624
90,18354644,4,875240090
90,7684,,892430369
90,18180047,,891352093
90,18366586,4,886122952
90,112,1,878961814
90,1903,1,884140579
90,300710,,879456199
90,308065,3,891450023
90,18441549,,888205855
90,3685,4,889651549
90,303599,,889124507
91,462,,881250949
91,18474567,3,891717742
91,18434504,1,878887116
91,680,,880606923
91,18222581,1,886397596
91,18432628,,884182806
91,18357551,,881171488
91,18360900,5,891628467
91,18358168,3,886324817
91,18472680,,883603013
91,18409180,2,879372434
91,18429188,,879781125
91,310164,5,876042340
91,7712,3,891035994
91,18311948,,888104457
91,7483,3,879485318
91,18355004,,879270459
91,18291238,2,879539794
91,18472436,,874834944
91,9037,2,892079237
91,18391581,4,886176814
91,7077,4,892738452
91,306586,,877881320
91,306495,2,874833878
91,9061,4,887736532
91,18357946,,879196566
91,308991,5,892430094
91,7071,,883748450
91,18282040,4,875747401
91,8379,,876861185
91,9040,3,877052329
91,18367984,,882075827
92,4455,,879539727
92,4454,4,880731963
92,4560,,884238860
92,4563,4,886890835
92,5062,1,878962623
92,4568,,891295330
92,4566,1,874791932
92,18383434,4,891350932
92,308972,,877888877
92,307560,4,885329322
92,18336478,2,884114233
92,309004,3,874791805
92,18492109,5,875333916
92,6283,,884921594
92,6356,5,879741196
92,18356800,,879641194
92,18253103,5,886519097
92,304152,,882823437
92,18287392,4,886271884
92,3116,2,876535131
92,308620,,890618898
92,300608,5,885853415
92,302162,5,888205088
92,308187,,880037164
92,8292,,879877127
92,307114,5,880474293
92,18408059,5,881107687
92,308614,,881103977
92,304217,3,881171009
92,302724,,879667584
92,5799,4,884112673
92,3117,3,882141053
93,300639,4,884920949
93,18384879,5,879024232
93,18481280,,892738341
93,300635,5,883326620
93,302159,,883698581
93,18204494,4,891550094
93,305135,,893277702
93,302155,3,879987440
93,3119,1,890251826
93,3254,3,884923047
93,302272,,879546723
93,300616,2,887249482
93,5796,,882823954
93,310595,3,886475558
93,303788,,888906576
93,305490,5,884364867
93,300620,5,879539643
93,18218076,3,878192429
93,308682,,879540748
93,18198465,3,874791025
93,311879,,874835091
93,1888,,878183381
93,301191,5,878971773
93,6345,3,881108684
93,18272388,,891903862
93,6355,4,888954412
93,300571,,879361873
93,302173,4,877635573
93,5801,4,879876194
93,18261165,,875296291
93,302188,2,885557505
93,18017258,,874781198
94,3094,4,879373848
94,3118,,879375537
94,6359,4,881961214
94,18252250,,879857765
94,5949,,883709863
94,18409188,5,891383835
94,5753,4,877531942
94,18354666,3,888905170
94,305025,,880234639
94,311468,,886397722
94,18381669,,878090499
94,18273527,5,885848672
94,6075,,876860807
94,306750,4,875320714
94,306739,3,884207492
94,18312564,,881107178
94,306741,5,884288058
94,9974,,886987260
94,300529,4,884304936
94,312169,,891384754
94,301783,4,885844430
94,9218,3,879373460
94,301994,,881375854
94,306729,4,879376641
94,9207,4,891720887
94,306743,,879966895
94,306733,4,884182806
94,302042,5,878347874
94,18231755,,886122352
94,18228878,2,879524643
94,302011,5,880037702
94,18366001,,883815120
95,18368020,3,878089182
95,301786,3,890687042
95,302221,,888082216
95,302175,3,878769629
95,18431171,4,879791710
95,17989108,,888904884
95,18449798,,880245029
95,313287,3,878092059
95,312161,5,888205300
95,18368003,5,877533771
95,312153,,880605185
95,18449651,4,891352010
95,18431159,1,886434402
95,18350870,4,879876734
95,302002,,879551380
95,312146,2,884714402
95,18431173,,882139746
95,18372324,4,884538403
